ID,Street,City,ZipCode,State,County,Proportion_60+,MedianIncome,Dist_from_GolfCourse,Dist_from_Lake,GatedCommunity,Pool,Priority,SolarPanels,XmasLights,GutterCleaning,WindowCleaning,SeniorCommunity,CensusYear,CensusBlock,FullFipsBlock,Trees,Latitude,Longitude,SquareFeet,NumStories,SoldPrice,SoldDate,YearBuilt,Bedrooms,Bathrooms,Comments
1523,455 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241455,-120.036719,,,,,,,,within a .5 mile walking distance of a golf course
1524,465 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241514,-120.036539,,,,,,,,within a .5 mile walking distance of a golf course
1525,475 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241546,-120.036373,,,,,,,,within a .5 mile walking distance of a golf course
1526,506 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.241483,-120.032181,,,,,,,,within a .5 mile walking distance of a golf course
1527,485 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241603,-120.036193,,,,,,,,within a .5 mile walking distance of a golf course
1528,507 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241554,-120.032683,,,,,,,,within a .5 mile walking distance of a golf course
1529,495 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241667,-120.035892,,,,,,,,within a .5 mile walking distance of a golf course
1530,510 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.241613,-120.032442,,,,,,,,within a .5 mile walking distance of a golf course
1531,510 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.241618,-120.032121,,,,,,,,within a .5 mile walking distance of a golf course
1532,515 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241689,-120.032712,,,,,,,,within a .5 mile walking distance of a golf course
1533,518 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.241751,-120.032077,,,,,,,,within a .5 mile walking distance of a golf course
1534,505 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241848,-120.035696,,,,,,,,within a .5 mile walking distance of a golf course
1535,531 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.241889,-120.032755,,,,,,,,within a .5 mile walking distance of a golf course
1536,526 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.241893,-120.032033,,,,,,,,within a .5 mile walking distance of a golf course
1537,511 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.24199,-120.035627,,,,,,,,within a .5 mile walking distance of a golf course
1538,532 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242019,-120.032462,,,,,,,,within a .5 mile walking distance of a golf course
1539,534 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.242029,-120.031983,,,,,,,,within a .5 mile walking distance of a golf course
1540,521 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242115,-120.035542,,,,,,,,within a .5 mile walking distance of a golf course
1541,539 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.24209,-120.032798,,,,,,,,within a .5 mile walking distance of a golf course
1542,532 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242124,-120.035187,,,,,,,,within a .5 mile walking distance of a golf course
1543,540 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242156,-120.032515,,,,,,,,within a .5 mile walking distance of a golf course
1544,531 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242242,-120.035451,,,,,,,,within a .5 mile walking distance of a golf course
1545,547 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242224,-120.032826,,,,,,,,within a .5 mile walking distance of a golf course
1546,540 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.24222,-120.031924,,,,,,,,within a .5 mile walking distance of a golf course
1547,542 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.24225,-120.035085,,,,,,,,within a .5 mile walking distance of a golf course
1548,548 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242314,-120.032549,,,,,,,,within a .5 mile walking distance of a golf course
1549,541 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242365,-120.035368,,,,,,,,within a .5 mile walking distance of a golf course
1550,555 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242357,-120.032855,,,,,,,,within a .5 mile walking distance of a golf course
1551,552 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242358,-120.035051,,,,,,,,within a .5 mile walking distance of a golf course
1552,550 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.242416,-120.031879,,,,,,,,within a .5 mile walking distance of a golf course
1553,551 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242489,-120.035301,,,,,,,,within a .5 mile walking distance of a golf course
1554,562 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242472,-120.034945,,,,,,,,within a .5 mile walking distance of a golf course
1555,563 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242512,-120.032876,,,,,,,,within a .5 mile walking distance of a golf course
1556,564 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242546,-120.032579,,,,,,,,within a .5 mile walking distance of a golf course
1557,561 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242611,-120.035213,,,,,,,,within a .5 mile walking distance of a golf course
1558,566 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.24255,-120.031818,,,,,,,,within a .5 mile walking distance of a golf course
1559,572 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.2426,-120.034911,,,,,,,,within a .5 mile walking distance of a golf course
1560,571 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242646,-120.032904,,,,,,,,within a .5 mile walking distance of a golf course
1561,571 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242709,-120.035164,,,,,,,,within a .5 mile walking distance of a golf course
1562,582 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.24267,-120.034821,,,,,,,,within a .5 mile walking distance of a golf course
1563,572 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242691,-120.032599,,,,,,,,within a .5 mile walking distance of a golf course
1564,574 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.242674,-120.031791,,,,,,,,within a .5 mile walking distance of a golf course
1565,581 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242797,-120.035141,,,,,,,,within a .5 mile walking distance of a golf course
1566,583 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.24278,-120.032933,,,,,,,,within a .5 mile walking distance of a golf course
1567,584 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242824,-120.032628,,,,,,,,within a .5 mile walking distance of a golf course
1568,586 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.242812,-120.031735,,,,,,,,within a .5 mile walking distance of a golf course
1569,583 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242876,-120.032051,,,,,,,,within a .5 mile walking distance of a golf course
1570,591 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.242914,-120.032962,,,,,,,,within a .5 mile walking distance of a golf course
1571,592 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.242957,-120.032657,,,,,,,,within a .5 mile walking distance of a golf course
1572,594 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.242942,-120.031701,,,,,,,,within a .5 mile walking distance of a golf course
1573,593 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.243024,-120.032047,,,,,,,,within a .5 mile walking distance of a golf course
1574,598 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.243031,-120.031574,,,,,,,,within a .5 mile walking distance of a golf course
1575,601 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.243049,-120.032991,,,,,,,,within a .5 mile walking distance of a golf course
1576,600 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.243091,-120.032686,,,,,,,,within a .5 mile walking distance of a golf course
1577,608 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.243116,-120.031582,,,,,,,,within a .5 mile walking distance of a golf course
1578,591 ASPEN ST,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.243206,-120.035248,,,,,,,,within a .5 mile walking distance of a golf course
1579,611 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2023,60610201062023,,39.243183,-120.03302,,,,,,,,within a .5 mile walking distance of a golf course
1580,601 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.243187,-120.031978,,,,,,,,within a .5 mile walking distance of a golf course
1581,612 BRASSIE AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2024,60610201062024,,39.243225,-120.032715,,,,,,,,within a .5 mile walking distance of a golf course
1582,610 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.243236,-120.031691,,,,,,,,within a .5 mile walking distance of a golf course
1583,682 MIDIRON AVE,TAHOE VISTA,,CA,Placer County,0.356,63654.0,.5 miles,,,,2,,T,,T,,2021,2029,60610201062029,,39.244273,-120.03193,,,,,,,,within a .5 mile walking distance of a golf course
1584,910 TURACO CT,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2011,60610235022011,,38.839741,-121.259178,,,,,,,,
1585,2090 OMEGA DR,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2020,60610235022020,,38.840644,-121.263242,,,,,,,,
1586,2102 OMEGA DR,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2020,60610235022020,,38.840645,-121.262969,,,,,,,,
1587,903 TURACO CT,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2011,60610235022011,,38.840903,-121.258965,,,,,,,,
1588,2234 OMEGA DR,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2012,60610235022012,,38.841002,-121.260048,,,,,,,,
1589,1002 LIMPKIN CT,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2011,60610235022011,,38.841082,-121.258572,,,,,,,,
1590,2306 OMEGA DR,LINCOLN,95648,CA,Placer County,0.172,146994.0,,,,,1,T,,,,,2021,2012,60610235022012,,38.84155,-121.258942,,,,,,,,
1591,243 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.654242,-121.555675,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1592,249 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.65409,-121.555646,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1593,255 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.653938,-121.555612,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1594,259 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.653787,-121.555571,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1595,265 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.653637,-121.555526,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1596,271 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.653488,-121.555474,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1597,275 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.65334,-121.555418,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1598,281 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.653196,-121.555357,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1599,287 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.653051,-121.555293,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1600,293 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.6529,-121.555226,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1601,299 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.652676,-121.555199,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1602,317 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.652704,-121.554479,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1603,311 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1022,60670070261022,,38.652599,-121.554629,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1604,353 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1019,60670070261019,,38.653143,-121.553284,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1605,359 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1019,60670070261019,,38.653203,-121.553119,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1606,292 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1021,60670070261021,,38.653007,-121.554705,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1607,286 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1021,60670070261021,,38.653154,-121.554781,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1608,282 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1021,60670070261021,,38.653305,-121.554853,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1609,276 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1021,60670070261021,,38.653458,-121.554919,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
1610,266 SUEZ CANAL LN,SACRAMENTO,95834,CA,Sacramento County,0.191,80000.0,,,T,,3,T,T,,T,Four Seasons at Westshore,2021,1021,60670070261021,,38.653614,-121.554978,,,,,,,,homes in four seasons at westshore have smud which means they have some of the lowest electric rates in california. meaning it does not make much financial sense to clean solar panels when you live in sacramento and have smud as your utility.
